date,home_team,away_team,home_team_continent,away_team_continent,tournament,home_team_result
2007-06-05,Jamaica,Chile,North America,South America,Friendly,Lose
2007-06-05,Japan,Colombia,Asia,South America,Kirin Cup,Draw
2007-06-05,Kuwait,Portugal,Asia,Europe,Friendly,Draw
2007-06-05,Mexico,Paraguay,North America,South America,Friendly,Lose
2007-06-05,Turkey,Brazil,Europe,South America,Friendly,Draw
2007-06-06,Andorra,Israel,Europe,Europe,UEFA Euro qualification,Lose
2007-06-06,Armenia,Poland,Europe,Europe,UEFA Euro qualification,Win
2007-06-06,Bosnia and Herzegovina,Malta,Europe,Europe,UEFA Euro qualification,Win
2007-06-06,Bulgaria,Belarus,Europe,Europe,UEFA Euro qualification,Win
2007-06-06,Costa Rica,Canada,North America,North America,Gold Cup,Lose
2007-06-06,Croatia,Russia,Europe,Europe,UEFA Euro qualification,Draw
2007-06-06,Ecuador,Peru,South America,South America,Friendly,Win
2007-06-06,Estonia,England,Europe,Europe,UEFA Euro qualification,Lose
2007-06-06,Faroe Islands,Scotland,Europe,Europe,UEFA Euro qualification,Lose
2007-06-06,Finland,Belgium,Europe,Europe,UEFA Euro qualification,Win
2007-06-06,France,Georgia,Europe,Europe,UEFA Euro qualification,Win
2007-06-06,Germany,Slovakia,Europe,Europe,UEFA Euro qualification,Win
2007-06-06,Greece,Moldova,Europe,Europe,UEFA Euro qualification,Win
2007-06-06,Kazakhstan,Azerbaijan,Europe,Europe,UEFA Euro qualification,Draw
2007-06-06,Latvia,Denmark,Europe,Europe,UEFA Euro qualification,Lose
2007-06-06,Liechtenstein,Spain,Europe,Europe,UEFA Euro qualification,Lose
2007-06-06,Lithuania,Italy,Europe,Europe,UEFA Euro qualification,Lose
2007-06-06,Luxembourg,Albania,Europe,Europe,UEFA Euro qualification,Lose
2007-06-06,Norway,Hungary,Europe,Europe,UEFA Euro qualification,Win
2007-06-06,Romania,Slovenia,Europe,Europe,UEFA Euro qualification,Win
2007-06-06,Sweden,Iceland,Europe,Europe,UEFA Euro qualification,Win
2007-06-06,Thailand,Netherlands,Asia,Europe,Friendly,Lose
2007-06-07,El Salvador,Trinidad and Tobago,North America,South America,Gold Cup,Win
2007-06-07,USA,Guatemala,North America,North America,Gold Cup,Win
2007-06-08,Jordan,Iraq,Asia,Asia,Friendly,Draw
2007-06-08,Mexico,Cuba,North America,North America,Gold Cup,Win
2007-06-08,Panama,Honduras,North America,North America,Gold Cup,Win
2007-06-09,Burkina Faso,Mali,Africa,Africa,Friendly,Lose
2007-06-09,Guatemala,El Salvador,North America,North America,Gold Cup,Win
2007-06-09,Haiti,Costa Rica,North America,North America,Gold Cup,Draw
2007-06-09,Tanzania,Zambia,Africa,Africa,Friendly,Draw
2007-06-09,USA,Trinidad and Tobago,North America,South America,Gold Cup,Win
2007-06-10,Honduras,Mexico,North America,North America,Gold Cup,Win
2007-06-10,Hong Kong,Macau,Asia,Asia,Friendly,Win
2007-06-10,Kenya,Rwanda,Africa,Africa,Friendly,Win
2007-06-10,Malawi,Senegal,Africa,Africa,Friendly,Lose
2007-06-10,Panama,Cuba,North America,North America,Gold Cup,Draw
2007-06-11,Haiti,Canada,North America,North America,Gold Cup,Lose
2007-06-12,Jordan,Iraq,Asia,Asia,Friendly,Draw
2007-06-12,Kuwait,Egypt,Asia,Africa,Friendly,Draw
2007-06-12,Trinidad and Tobago,Guatemala,South America,North America,Gold Cup,Draw
2007-06-12,USA,El Salvador,North America,North America,Gold Cup,Win
2007-06-13,Cuba,Honduras,North America,North America,Gold Cup,Lose
2007-06-13,Mexico,Panama,North America,North America,Gold Cup,Win
2007-06-16,Algeria,Guinea,Africa,Africa,African Cup of Nations qualification,Lose
2007-06-16,Botswana,Mauritania,Africa,Africa,African Cup of Nations qualification,Win
2007-06-16,Burkina Faso,Tanzania,Africa,Africa,African Cup of Nations qualification,Lose
2007-06-16,Canada,Guatemala,North America,North America,Gold Cup,Win
2007-06-16,Cabo Verde,Gambia,Africa,Africa,African Cup of Nations qualification,Draw
2007-06-16,Eritrea,Kenya,Africa,Africa,African Cup of Nations qualification,Win
2007-06-16,IR Iran,Iraq,Asia,Asia,WAFF Championship,Draw
2007-06-16,Lebanon,Syria,Asia,Asia,WAFF Championship,Lose
2007-06-16,Malawi,Morocco,Africa,Africa,African Cup of Nations qualification,Lose
2007-06-16,Namibia,Congo DR,Africa,Africa,African Cup of Nations qualification,Draw
2007-06-16,Seychelles,Sudan,Africa,Africa,African Cup of Nations qualification,Lose
2007-06-16,Tunisia,Mauritius,Africa,Africa,African Cup of Nations qualification,Win
2007-06-16,USA,Panama,North America,North America,Gold Cup,Win
2007-06-16,Zambia,Chad,Africa,Africa,African Cup of Nations qualification,Draw
2007-06-17,Angola,Eswatini,Africa,Africa,African Cup of Nations qualification,Win
2007-06-17,Benin,Togo,Africa,Africa,African Cup of Nations qualification,Win
2007-06-17,Cameroon,Rwanda,Africa,Africa,African Cup of Nations qualification,Win
2007-06-17,Congo,South Africa,Africa,Africa,African Cup of Nations qualification,Draw
2007-06-17,Guam,Chinese Taipei,Asia,Asia,EAFF Championship,Lose
2007-06-17,Liberia,Equatorial Guinea,Africa,Africa,African Cup of Nations qualification,Draw
2007-06-17,Libya,Ethiopia,Africa,Africa,African Cup of Nations qualification,Win
2007-06-17,Macau,Mongolia,Asia,Asia,EAFF Championship,Draw
2007-06-17,Madagascar,Gabon,Africa,Africa,African Cup of Nations qualification,Lose
2007-06-17,Mali,Sierra Leone,Africa,Africa,African Cup of Nations qualification,Win
2007-06-17,Mexico,Costa Rica,North America,North America,Gold Cup,Win
2007-06-17,Mozambique,Senegal,Africa,Africa,African Cup of Nations qualification,Draw
2007-06-17,Niger,Nigeria,Africa,Africa,African Cup of Nations qualification,Lose
2007-06-18,Jordan,Syria,Asia,Asia,WAFF Championship,Lose
2007-06-18,Malaysia,Cambodia,Asia,Asia,Friendly,Win
2007-06-18,Palestine,Iraq,Asia,Asia,WAFF Championship,Lose
2007-06-19,Hong Kong,Chinese Taipei,Asia,Asia,EAFF Championship,Draw
2007-06-19,Korea DPR,Mongolia,Asia,Asia,EAFF Championship,Win
2007-06-19,Lesotho,Uganda,Africa,Africa,African Cup of Nations qualification,Draw
2007-06-20,Bolivia,Paraguay,South America,South America,Friendly,Draw
2007-06-20,IR Iran,Palestine,Asia,Asia,WAFF Championship,Win
2007-06-20,Jordan,Lebanon,Asia,Asia,WAFF Championship,Win
2007-06-21,Hong Kong,Guam,Asia,Asia,EAFF Championship,Win
2007-06-21,Indonesia,Jamaica,Asia,North America,Friendly,Win
2007-06-21,Macau,Korea DPR,Asia,Asia,EAFF Championship,Lose
2007-06-21,Malaysia,United Arab Emirates,Asia,Asia,Friendly,Lose
2007-06-21,USA,Canada,North America,North America,Gold Cup,Win
2007-06-22,Jordan,IR Iran,Asia,Asia,WAFF Championship,Lose
2007-06-22,Syria,Iraq,Asia,Asia,WAFF Championship,Lose
2007-06-23,Colombia,Ecuador,South America,South America,Friendly,Win
2007-06-23,Mongolia,Guam,Asia,Asia,EAFF Championship,Win
2007-06-24,Indonesia,Oman,Asia,Asia,Friendly,Lose
2007-06-24,Iraq,IR Iran,Asia,Asia,WAFF Championship,Lose
2007-06-24,Korea DPR,Hong Kong,Asia,Asia,EAFF Championship,Win
2007-06-24,United Arab Emirates,Saudi Arabia,Asia,Asia,Friendly,Lose
2007-06-24,USA,Mexico,North America,North America,Gold Cup,Win
2007-06-24,Vietnam,Jamaica,Asia,North America,Friendly,Win
2007-06-25,Qatar,Turkmenistan,Asia,Asia,Friendly,Win
2007-06-26,Uruguay,Peru,South America,South America,Copa América,Lose
2007-06-26,Venezuela,Bolivia,South America,South America,Copa América,Draw
2007-06-27,Brazil,Mexico,South America,North America,Copa América,Lose
2007-06-27,Ecuador,Chile,South America,South America,Copa América,Lose
2007-06-27,Singapore,Saudi Arabia,Asia,Asia,Friendly,Lose
2007-06-27,United Arab Emirates,Bahrain,Asia,Asia,Friendly,Draw
2007-06-28,Argentina,USA,South America,North America,Copa América,Win
2007-06-28,Malaysia,Jamaica,Asia,North America,Friendly,Lose
2007-06-28,Oman,Korea DPR,Asia,Asia,Friendly,Draw
2007-06-28,Paraguay,Colombia,South America,South America,Copa América,Win
2007-06-29,Korea Republic,Iraq,Asia,Asia,Friendly,Win
2007-06-30,Bolivia,Uruguay,South America,South America,Copa América,Lose
2007-06-30,Singapore,Australia,Asia,Oceania,Friendly,Lose
2007-06-30,Thailand,Qatar,Asia,Asia,Friendly,Draw
2007-06-30,Venezuela,Peru,South America,South America,Copa América,Win
2007-06-30,Vietnam,Bahrain,Asia,Asia,Friendly,Win
2007-07-01,Brazil,Chile,South America,South America,Copa América,Win
2007-07-01,Mexico,Ecuador,North America,South America,Copa América,Win
2007-07-01,Oman,Saudi Arabia,Asia,Asia,Friendly,Draw
2007-07-01,United Arab Emirates,Korea DPR,Asia,Asia,Friendly,Win
2007-07-02,Argentina,Colombia,South America,South America,Copa América,Win
2007-07-02,IR Iran,Jamaica,Asia,North America,Friendly,Win
2007-07-02,Iraq,Uzbekistan,Asia,Asia,Friendly,Lose
2007-07-02,Thailand,Qatar,Asia,Asia,Friendly,Win
2007-07-02,USA,Paraguay,North America,South America,Copa América,Lose
2007-07-03,Peru,Bolivia,South America,South America,Copa América,Draw
2007-07-03,Venezuela,Uruguay,South America,South America,Copa América,Draw
2007-07-04,Brazil,Ecuador,South America,South America,Copa América,Win
2007-07-04,Mexico,Chile,North America,South America,Copa América,Draw
2007-07-04,Saudi Arabia,Korea DPR,Asia,Asia,Friendly,Draw
2007-07-05,Argentina,Paraguay,South America,South America,Copa América,Win
2007-07-05,Colombia,USA,South America,North America,Copa América,Win
2007-07-05,Korea Republic,Uzbekistan,Asia,Asia,Friendly,Win
2007-07-06,Malawi,Namibia,Africa,Africa,Friendly,Lose
2007-07-07,Chile,Brazil,South America,South America,Copa América,Lose
2007-07-07,Thailand,Iraq,Asia,Asia,AFC Asian Cup,Draw
2007-07-07,Venezuela,Uruguay,South America,South America,Copa América,Lose
2007-07-08,Argentina,Peru,South America,South America,Copa América,Win
2007-07-08,Australia,Oman,Oceania,Asia,AFC Asian Cup,Draw
2007-07-08,Mexico,Paraguay,North America,South America,Copa América,Win
2007-07-08,Vietnam,United Arab Emirates,Asia,Asia,AFC Asian Cup,Win
2007-07-09,Japan,Qatar,Asia,Asia,AFC Asian Cup,Draw
2007-07-10,Indonesia,Bahrain,Asia,Asia,AFC Asian Cup,Win
2007-07-10,Malaysia,China PR,Asia,Asia,AFC Asian Cup,Lose
2007-07-10,Uruguay,Brazil,South America,South America,Copa América,Lose
2007-07-11,IR Iran,Uzbekistan,Asia,Asia,AFC Asian Cup,Win
2007-07-11,Korea Republic,Saudi Arabia,Asia,Asia,AFC Asian Cup,Draw
2007-07-11,Mexico,Argentina,North America,South America,Copa América,Lose
2007-07-12,Thailand,Oman,Asia,Asia,AFC Asian Cup,Win
2007-07-12,Vietnam,Qatar,Asia,Asia,AFC Asian Cup,Draw
2007-07-13,Iraq,Australia,Asia,Oceania,AFC Asian Cup,Win
2007-07-13,Solomon Islands,Papua New Guinea,Oceania,Oceania,Friendly,Win
2007-07-13,United Arab Emirates,Japan,Asia,Asia,AFC Asian Cup,Lose
2007-07-14,Indonesia,Saudi Arabia,Asia,Asia,AFC Asian Cup,Lose
2007-07-14,Malaysia,Uzbekistan,Asia,Asia,AFC Asian Cup,Lose
2007-07-14,Mexico,Uruguay,North America,South America,Copa América,Win
2007-07-15,Bahrain,Korea Republic,Asia,Asia,AFC Asian Cup,Win
2007-07-15,Brazil,Argentina,South America,South America,Copa América,Win
2007-07-15,China PR,IR Iran,Asia,Asia,AFC Asian Cup,Draw
2007-07-16,Oman,Iraq,Asia,Asia,AFC Asian Cup,Draw
2007-07-16,Qatar,United Arab Emirates,Asia,Asia,AFC Asian Cup,Lose
2007-07-16,Thailand,Australia,Asia,Oceania,AFC Asian Cup,Lose
2007-07-16,Vietnam,Japan,Asia,Asia,AFC Asian Cup,Lose
2007-07-17,New Caledonia,Vanuatu,Oceania,Oceania,Friendly,Win
2007-07-18,Indonesia,Korea Republic,Asia,Asia,AFC Asian Cup,Lose
2007-07-18,Malaysia,IR Iran,Asia,Asia,AFC Asian Cup,Lose
2007-07-18,Saudi Arabia,Bahrain,Asia,Asia,AFC Asian Cup,Win
2007-07-18,Uzbekistan,China PR,Asia,Asia,AFC Asian Cup,Win
2007-07-19,New Caledonia,Vanuatu,Oceania,Oceania,Friendly,Lose
2007-07-21,Iraq,Vietnam,Asia,Asia,AFC Asian Cup,Win
2007-07-21,Japan,Australia,Asia,Oceania,AFC Asian Cup,Win
2007-07-22,IR Iran,Korea Republic,Asia,Asia,AFC Asian Cup,Lose
2007-07-22,Saudi Arabia,Uzbekistan,Asia,Asia,AFC Asian Cup,Win
2007-07-23,Botswana,Zambia,Africa,Africa,Friendly,Draw
2007-07-25,Iraq,Korea Republic,Asia,Asia,AFC Asian Cup,Win
2007-07-25,Japan,Saudi Arabia,Asia,Asia,AFC Asian Cup,Lose
2007-07-28,Angola,Lesotho,Africa,Africa,COSAFA Cup,Win
2007-07-28,Botswana,Namibia,Africa,Africa,COSAFA Cup,Win
2007-07-28,Korea Republic,Japan,Asia,Asia,AFC Asian Cup,Win
2007-07-29,Botswana,Angola,Africa,Africa,COSAFA Cup,Win
2007-07-29,Iraq,Saudi Arabia,Asia,Asia,AFC Asian Cup,Win
2007-07-29,Lesotho,Namibia,Africa,Africa,COSAFA Cup,Lose
2007-07-29,Madagascar,Congo DR,Africa,Africa,Friendly,Draw
2007-08-17,India,Cambodia,Asia,Asia,Nehru Cup,Win
2007-08-18,Bangladesh,Syria,Asia,Asia,Nehru Cup,Lose
2007-08-19,Kyrgyz Republic,Cambodia,Asia,Asia,Nehru Cup,Win
2007-08-20,Myanmar,Lesotho,Asia,Africa,Merdeka Tournament,Win
2007-08-20,India,Bangladesh,Asia,Asia,Nehru Cup,Win
2007-08-20,Mozambique,Zimbabwe,Africa,Africa,Friendly,Draw
2007-08-21,Singapore,Zimbabwe,Asia,Africa,Merdeka Tournament,Win
2007-08-21,Benin,Gabon,Africa,Africa,Friendly,Draw
2007-08-21,Ghana,Senegal,Africa,Africa,Friendly,Draw
2007-08-21,Syria,Kyrgyz Republic,Asia,Asia,Nehru Cup,Win
2007-08-22,Albania,Malta,Europe,Europe,Friendly,Win
2007-08-22,Algeria,Brazil,Africa,South America,Friendly,Lose
2007-08-22,Armenia,Portugal,Europe,Europe,UEFA Euro qualification,Draw
2007-08-22,Austria,Czech Republic,Europe,Europe,Friendly,Draw
2007-08-22,Bangladesh,Cambodia,Asia,Asia,Nehru Cup,Draw
2007-08-22,Belarus,Israel,Europe,Europe,Friendly,Win
2007-08-22,Belgium,Serbia,Europe,Europe,UEFA Euro qualification,Win
2007-08-22,Bosnia and Herzegovina,Croatia,Europe,Europe,Friendly,Lose
2007-08-22,Bulgaria,Wales,Europe,Europe,Friendly,Lose
2007-08-22,Congo DR,Angola,Africa,Africa,Friendly,Win
2007-08-22,Costa Rica,Peru,North America,South America,Friendly,Draw
2007-08-22,Denmark,Republic of Ireland,Europe,Europe,Friendly,Lose
2007-08-22,Ecuador,Bolivia,South America,South America,Friendly,Win
2007-08-22,El Salvador,Honduras,North America,North America,Friendly,Win
2007-08-22,England,Germany,Europe,Europe,Friendly,Lose
2007-08-22,Estonia,Andorra,Europe,Europe,UEFA Euro qualification,Win
2007-08-22,Finland,Kazakhstan,Europe,Europe,UEFA Euro qualification,Win
2007-08-22,Greece,Spain,Europe,Europe,Friendly,Lose
2007-08-22,Hungary,Italy,Europe,Europe,Friendly,Win
2007-08-22,Iceland,Canada,Europe,North America,Friendly,Draw
2007-08-22,Côte d'Ivoire,Egypt,Africa,Africa,Friendly,Draw
2007-08-22,Japan,Cameroon,Asia,Africa,Friendly,Win
2007-08-22,Latvia,Moldova,Europe,Europe,Friendly,Lose
2007-08-22,Lesotho,Laos,Africa,Asia,Merdeka Tournament,Win
2007-08-22,Lithuania,Turkmenistan,Europe,Asia,Friendly,Win
2007-08-22,Luxembourg,Georgia,Europe,Europe,Friendly,Draw
2007-08-22,North Macedonia,Nigeria,Europe,Africa,Friendly,Draw
2007-08-22,Mali,Burkina Faso,Africa,Africa,Friendly,Win
2007-08-22,Mexico,Colombia,North America,South America,Friendly,Lose
2007-08-22,Montenegro,Slovenia,Europe,Europe,Friendly,Draw
2007-08-22,Northern Ireland,Liechtenstein,Europe,Europe,UEFA Euro qualification,Win
2007-08-22,Norway,Argentina,Europe,South America,Friendly,Win
2007-08-22,Panama,Guatemala,North America,North America,Friendly,Win
2007-08-22,Paraguay,Venezuela,South America,South America,Friendly,Draw
2007-08-22,Romania,Turkey,Europe,Europe,Friendly,Win
2007-08-22,Russia,Poland,Europe,Europe,Friendly,Draw
2007-08-22,San Marino,Cyprus,Europe,Europe,UEFA Euro qualification,Lose
2007-08-22,Scotland,South Africa,Europe,Africa,Friendly,Win
2007-08-22,Slovakia,France,Europe,Europe,Friendly,Lose
2007-08-22,Sudan,Libya,Africa,Africa,Friendly,Win
2007-08-22,Sweden,USA,Europe,North America,Friendly,Win
2007-08-22,Switzerland,Netherlands,Europe,Europe,Friendly,Win
2007-08-22,Tajikistan,Azerbaijan,Asia,Europe,Friendly,Lose
2007-08-22,Togo,Zambia,Africa,Africa,Friendly,Win
2007-08-22,Tunisia,Guinea,Africa,Africa,Friendly,Draw
2007-08-22,Ukraine,Uzbekistan,Europe,Asia,Friendly,Win
2007-08-23,India,Syria,Asia,Asia,Nehru Cup,Lose
2007-08-23,Singapore,Bangladesh,Asia,Asia,Merdeka Tournament,Win
2007-08-24,Bangladesh,Kyrgyz Republic,Asia,Asia,Nehru Cup,Lose
2007-08-25,Zimbabwe,Bangladesh,Africa,Asia,Merdeka Tournament,Win
2007-08-25,Myanmar,Laos,Asia,Asia,Merdeka Tournament,Win
2007-08-25,Cambodia,Syria,Asia,Asia,Nehru Cup,Lose
2007-08-25,Samoa,Vanuatu,Oceania,Oceania,South Pacific Games,Lose
2007-08-25,Solomon Islands,American Samoa,Oceania,Oceania,South Pacific Games,Win
2007-08-25,Tahiti,New Caledonia,Oceania,Oceania,South Pacific Games,Lose
2007-08-26,India,Kyrgyz Republic,Asia,Asia,Nehru Cup,Win
2007-08-27,Zimbabwe,Myanmar,Africa,Asia,Merdeka Tournament,Lose
2007-08-27,Fiji,Cook Islands,Oceania,Oceania,South Pacific Games,Win
2007-08-27,Samoa,American Samoa,Oceania,Oceania,South Pacific Games,Win
2007-08-27,Solomon Islands,Tonga,Oceania,Africa,South Pacific Games,Win
2007-08-29,American Samoa,Vanuatu,Oceania,Oceania,South Pacific Games,Lose
2007-08-29,India,Syria,Asia,Asia,Nehru Cup,Win
2007-08-29,New Caledonia,Cook Islands,Oceania,Oceania,South Pacific Games,Win
2007-08-29,Samoa,Tonga,Oceania,Africa,South Pacific Games,Win
2007-09-01,Tahiti,Fiji,Oceania,Oceania,South Pacific Games,Lose
2007-09-01,Tanzania,Uganda,Africa,Africa,Friendly,Win
2007-09-01,Tonga,American Samoa,Africa,Oceania,South Pacific Games,Win
2007-09-01,Vanuatu,Solomon Islands,Oceania,Oceania,South Pacific Games,Lose
2007-09-03,Cook Islands,Tahiti,Oceania,Oceania,South Pacific Games,Lose
2007-09-03,New Caledonia,Fiji,Oceania,Oceania,South Pacific Games,Draw
2007-09-03,Samoa,Solomon Islands,Oceania,Oceania,South Pacific Games,Lose
2007-09-03,Tonga,Vanuatu,Africa,Oceania,South Pacific Games,Lose
2007-09-05,Fiji,Vanuatu,Oceania,Oceania,South Pacific Games,Win
2007-09-05,Solomon Islands,New Caledonia,Oceania,Oceania,South Pacific Games,Lose
2007-09-07,Austria,Japan,Europe,Asia,Friendly,Draw
2007-09-07,Bahrain,Jordan,Asia,Asia,Friendly,Lose
2007-09-07,New Caledonia,Fiji,Oceania,Oceania,South Pacific Games,Win
2007-09-07,Solomon Islands,Vanuatu,Oceania,Oceania,South Pacific Games,Lose
2007-09-07,Switzerland,Chile,Europe,South America,Friendly,Win
2007-09-08,Belarus,Romania,Europe,Europe,UEFA Euro qualification,Lose
2007-09-08,Congo DR,Libya,Africa,Africa,African Cup of Nations qualification,Draw
2007-09-08,Croatia,Estonia,Europe,Europe,UEFA Euro qualification,Win
2007-09-08,Cyprus,Armenia,Europe,Europe,Friendly,Win
2007-09-08,Ecuador,El Salvador,South America,North America,Friendly,Win
2007-09-08,England,Israel,Europe,Europe,UEFA Euro qualification,Win
2007-09-08,Ethiopia,Namibia,Africa,Africa,African Cup of Nations qualification,Lose
2007-09-08,Gabon,Côte d'Ivoire,Africa,Africa,African Cup of Nations qualification,Draw
2007-09-08,Georgia,Ukraine,Europe,Europe,UEFA Euro qualification,Draw
2007-09-08,Hungary,Bosnia and Herzegovina,Europe,Europe,UEFA Euro qualification,Win
2007-09-08,Iceland,Spain,Europe,Europe,UEFA Euro qualification,Draw
2007-09-08,Italy,France,Europe,Europe,UEFA Euro qualification,Draw
2007-09-08,Kazakhstan,Tajikistan,Europe,Asia,Friendly,Draw
2007-09-08,Kenya,Angola,Africa,Africa,African Cup of Nations qualification,Win
2007-09-08,Latvia,Northern Ireland,Europe,Europe,UEFA Euro qualification,Win
2007-09-08,Luxembourg,Slovenia,Europe,Europe,UEFA Euro qualification,Lose
2007-09-08,Malta,Turkey,Europe,Europe,UEFA Euro qualification,Draw
2007-09-08,Moldova,Norway,Europe,Europe,UEFA Euro qualification,Lose
2007-09-08,Morocco,Ghana,Africa,Africa,Friendly,Lose
2007-09-08,Netherlands,Bulgaria,Europe,Europe,UEFA Euro qualification,Win
2007-09-08,Nigeria,Lesotho,Africa,Africa,African Cup of Nations qualification,Win
2007-09-08,Peru,Colombia,South America,South America,Friendly,Draw
2007-09-08,Portugal,Poland,Europe,Europe,UEFA Euro qualification,Draw
2007-09-08,Russia,North Macedonia,Europe,Europe,UEFA Euro qualification,Win
2007-09-08,Rwanda,Liberia,Africa,Africa,African Cup of Nations qualification,Win
2007-09-08,San Marino,Czech Republic,Europe,Europe,UEFA Euro qualification,Lose
2007-09-08,Scotland,Lithuania,Europe,Europe,UEFA Euro qualification,Win
2007-09-08,Senegal,Burkina Faso,Africa,Africa,African Cup of Nations qualification,Win
2007-09-08,Serbia,Finland,Europe,Europe,UEFA Euro qualification,Draw
2007-09-08,Slovakia,Republic of Ireland,Europe,Europe,UEFA Euro qualification,Draw
2007-09-08,Sweden,Denmark,Europe,Europe,UEFA Euro qualification,Draw
2007-09-08,Tanzania,Mozambique,Africa,Africa,African Cup of Nations qualification,Lose
2007-09-08,Uganda,Niger,Africa,Africa,African Cup of Nations qualification,Win
2007-09-08,Venezuela,Paraguay,South America,South America,Friendly,Win
2007-09-08,Wales,Germany,Europe,Europe,UEFA Euro qualification,Lose
2007-09-09,Burundi,Egypt,Africa,Africa,African Cup of Nations qualification,Draw
2007-09-09,Chad,Congo,Africa,Africa,African Cup of Nations qualification,Draw
2007-09-09,Costa Rica,Honduras,North America,North America,Friendly,Draw
2007-09-09,Equatorial Guinea,Cameroon,Africa,Africa,African Cup of Nations qualification,Win
2007-09-09,Gambia,Algeria,Africa,Africa,African Cup of Nations qualification,Win
2007-09-09,Guinea,Cabo Verde,Africa,Africa,African Cup of Nations qualification,Win
2007-09-09,Mauritius,Seychelles,Africa,Africa,African Cup of Nations qualification,Draw
2007-09-09,Mexico,Panama,North America,North America,Friendly,Win
2007-09-09,South Africa,Zambia,Africa,Africa,African Cup of Nations qualification,Lose
2007-09-09,Sudan,Tunisia,Africa,Africa,African Cup of Nations qualification,Win
2007-09-09,Eswatini,Eritrea,Africa,Africa,African Cup of Nations qualification,Draw
2007-09-09,USA,Brazil,North America,South America,Friendly,Lose
2007-09-09,Zimbabwe,Malawi,Africa,Africa,African Cup of Nations qualification,Win
2007-09-11,Australia,Argentina,Oceania,South America,Friendly,Lose
2007-09-11,Austria,Chile,Europe,South America,Friendly,Lose
2007-09-11,Saudi Arabia,Ghana,Asia,Africa,Friendly,Win
2007-09-11,Switzerland,Japan,Europe,Asia,Friendly,Lose
2007-09-12,Albania,Netherlands,Europe,Europe,UEFA Euro qualification,Lose
2007-09-12,Andorra,Croatia,Europe,Europe,UEFA Euro qualification,Lose
2007-09-12,Azerbaijan,Georgia,Europe,Europe,Friendly,Draw
2007-09-12,Bosnia and Herzegovina,Moldova,Europe,Europe,UEFA Euro qualification,Lose
2007-09-12,Bulgaria,Luxembourg,Europe,Europe,UEFA Euro qualification,Win
2007-09-12,Canada,Costa Rica,North America,North America,Friendly,Draw
2007-09-12,Colombia,Paraguay,South America,South America,Friendly,Win
2007-09-12,Cyprus,San Marino,Europe,Europe,UEFA Euro qualification,Win
2007-09-12,Czech Republic,Republic of Ireland,Europe,Europe,UEFA Euro qualification,Win
2007-09-12,Denmark,Liechtenstein,Europe,Europe,UEFA Euro qualification,Win
2007-09-12,England,Russia,Europe,Europe,UEFA Euro qualification,Win
2007-09-12,Finland,Poland,Europe,Europe,UEFA Euro qualification,Draw
2007-09-12,France,Scotland,Europe,Europe,UEFA Euro qualification,Lose
2007-09-12,Germany,Romania,Europe,Europe,Friendly,Win
2007-09-12,Honduras,Ecuador,North America,South America,Friendly,Win
2007-09-12,Iceland,Northern Ireland,Europe,Europe,UEFA Euro qualification,Win
2007-09-12,Kazakhstan,Belgium,Europe,Europe,UEFA Euro qualification,Draw
2007-09-12,Lithuania,Faroe Islands,Europe,Europe,UEFA Euro qualification,Win
2007-09-12,North Macedonia,Estonia,Europe,Europe,UEFA Euro qualification,Draw
2007-09-12,Malta,Armenia,Europe,Europe,Friendly,Lose
2007-09-12,Mexico,Brazil,North America,South America,Friendly,Lose
2007-09-12,Montenegro,Sweden,Europe,Europe,Friendly,Lose
2007-09-12,Norway,Greece,Europe,Europe,UEFA Euro qualification,Draw
2007-09-12,Peru,Bolivia,South America,South America,Friendly,Win
2007-09-12,Portugal,Serbia,Europe,Europe,UEFA Euro qualification,Draw
2007-09-12,Singapore,United Arab Emirates,Asia,Asia,Friendly,Draw
2007-09-12,Slovakia,Wales,Europe,Europe,UEFA Euro qualification,Lose
2007-09-12,Slovenia,Belarus,Europe,Europe,UEFA Euro qualification,Win
2007-09-12,South Africa,Uruguay,Africa,South America,Friendly,Draw
2007-09-12,Spain,Latvia,Europe,Europe,UEFA Euro qualification,Win
2007-09-12,Turkey,Hungary,Europe,Europe,UEFA Euro qualification,Win
2007-09-12,Ukraine,Italy,Europe,Europe,UEFA Euro qualification,Lose
2007-09-12,Venezuela,Panama,South America,North America,Friendly,Draw
2007-09-17,Qatar,Oman,Asia,Asia,Friendly,Draw
2007-09-23,United Arab Emirates,Lebanon,Asia,Asia,Friendly,Draw
2007-09-29,Mozambique,Zambia,Africa,Africa,COSAFA Cup,Lose
2007-09-29,South Africa,Botswana,Africa,Africa,COSAFA Cup,Win
2007-10-02,Oman,Maldives,Asia,Africa,Friendly,Win
2007-10-03,Thailand,United Arab Emirates,Asia,Asia,Friendly,Draw
2007-10-04,Bahrain,Singapore,Asia,Asia,Friendly,Win
2007-10-08,Bangladesh,Tajikistan,Asia,Asia,FIFA World Cup qualification,Draw
2007-10-08,Lebanon,India,Asia,Asia,FIFA World Cup qualification,Win
2007-10-08,Oman,Nepal,Asia,Asia,FIFA World Cup qualification,Win
2007-10-08,Palestine,Singapore,Asia,Asia,FIFA World Cup qualification,Lose
2007-10-08,Syria,Afghanistan,Asia,Asia,FIFA World Cup qualification,Win
2007-10-08,Thailand,Macau,Asia,Asia,FIFA World Cup qualification,Win
2007-10-08,Vietnam,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Lose
